SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
NHAI, N6, 01-Oct-2018, 1203.63, 1205.00, 1209.80, 1200.01, 1203.00, 1203.00, 1203.36, 1222, 14.71, 33, 1061, 86.82
NHAI, N8, 01-Oct-2018, 1080.00, 1070.60, 1071.00, 1060.00, 1061.10, 1061.10, 1063.00, 1243, 13.21, 12, 1243, 100.00
NHAI, NA, 01-Oct-2018, 1107.04, 1107.00, 1115.00, 1106.00, 1110.45, 1110.42, 1108.60, 6789, 75.26, 129, 4398, 64.78
NHAI, NE, 01-Oct-2018, 1081.06, 1081.67, 1081.67, 1077.14, 1079.26, 1079.26, 1080.52, 1070, 11.56, 7, 885, 82.71
NHBTF2014, N4, 01-Oct-2018, 5641.00, 5649.00, 5649.00, 5649.00, 5649.00, 5649.00, 5649.00, 150, 8.47, 2, 150, 100.00
NHBTF2014, N6, 01-Oct-2018, 6370.77, 6439.00, 6439.00, 6367.30, 6414.00, 6416.42, 6387.91, 234, 14.95, 28, 177, 75.64
NHBTF2023, N6, 01-Oct-2018, 6160.00, 6090.00, 6150.00, 6090.00, 6150.00, 6150.00, 6101.33, 45, 2.75, 3, 45, 100.00
NHPC, EQ, 01-Oct-2018, 22.60, 22.70, 23.15, 22.40, 23.05, 23.05, 22.78, 2947772, 671.42, 4378, 1516667, 51.45
NIACL, EQ, 01-Oct-2018, 224.70, 226.10, 226.10, 218.45, 219.70, 219.85, 221.22, 41283, 91.33, 1664, 30159, 73.05
NIBL, BE, 01-Oct-2018, 24.70, 23.50, 25.00, 23.50, 23.55, 23.85, 23.74, 4488, 1.07, 38, -, -
NIFTYBEES, EQ, 01-Oct-2018, 1141.40, 1141.00, 1153.09, 1131.70, 1153.09, 1149.55, 1138.44, 45820, 521.63, 1584, 21459, 46.83
NIFTYEES, EQ, 01-Oct-2018, 12500.00, 11500.00, 11500.00, 11500.00, 11500.00, 11500.00, 11500.00, 1, 0.12, 1, 1, 100.00
NIITLTD, EQ, 01-Oct-2018, 73.35, 73.50, 75.65, 70.00, 75.00, 75.00, 73.93, 788155, 582.65, 6755, 347079, 44.04
NIITTECH, EQ, 01-Oct-2018, 1097.10, 1077.10, 1175.45, 1072.35, 1166.45, 1167.15, 1137.32, 1083465, 12322.47, 36128, 158191, 14.60
NILAINFRA, EQ, 01-Oct-2018, 8.00, 7.60, 8.25, 6.75, 7.10, 7.10, 7.15, 999304, 71.43, 1317, 537703, 53.81
NILKAMAL, EQ, 01-Oct-2018, 1699.45, 1677.00, 1680.00, 1613.00, 1650.30, 1647.95, 1642.69, 19371, 318.21, 1643, 5878, 30.34
NIPPOBATRY, EQ, 01-Oct-2018, 697.05, 699.00, 710.00, 670.20, 674.80, 673.85, 680.09, 1556, 10.58, 144, 1308, 84.06
NITCO, EQ, 01-Oct-2018, 43.20, 43.00, 43.00, 39.05, 42.00, 42.20, 40.78, 175826, 71.69, 1965, 81065, 46.11
NITESHEST, EQ, 01-Oct-2018, 5.95, 6.10, 6.10, 5.90, 5.95, 5.95, 5.97, 38166, 2.28, 99, 35965, 94.23
NITINFIRE, EQ, 01-Oct-2018, 2.40, 2.40, 2.50, 2.30, 2.50, 2.40, 2.33, 214108, 5.00, 178, 131029, 61.20
NITINSPIN, EQ, 01-Oct-2018, 83.35, 82.95, 85.50, 78.50, 80.15, 80.20, 79.94, 55629, 44.47, 978, 39252, 70.56
NITIRAJ, SM, 01-Oct-2018, 48.00, 56.00, 56.00, 49.00, 52.00, 51.65, 51.75, 24000, 12.42, 18, 19200, 80.00
NKIND, EQ, 01-Oct-2018, 44.95, 44.00, 45.50, 42.75, 43.50, 45.00, 44.26, 3296, 1.46, 38, 828, 25.12
NLCINDIA, EQ, 01-Oct-2018, 66.85, 67.15, 67.35, 65.00, 66.70, 66.55, 65.97, 147023, 96.99, 2649, 64995, 44.21
NMDC, EQ, 01-Oct-2018, 113.20, 113.20, 114.05, 108.25, 111.35, 111.15, 110.11, 4333453, 4771.55, 16275, 2020074, 46.62
NOCIL, EQ, 01-Oct-2018, 151.55, 153.00, 153.00, 139.45, 151.40, 149.15, 145.06, 1033460, 1499.13, 21089, 432061, 41.81
NOIDATOLL, EQ, 01-Oct-2018, 6.90, 6.95, 8.25, 6.25, 8.00, 7.85, 7.34, 404300, 29.67, 667, 224429, 55.51
NRAIL, EQ, 01-Oct-2018, 448.05, 465.00, 492.00, 411.70, 483.00, 467.25, 439.28, 30942, 135.92, 1162, 18766, 60.65
NRBBEARING, EQ, 01-Oct-2018, 154.25, 156.55, 164.50, 150.00, 162.00, 159.70, 153.92, 72416, 111.46, 1979, 57248, 79.05
NSIL, EQ, 01-Oct-2018, 1099.45, 1075.00, 1167.80, 1066.05, 1110.00, 1116.65, 1087.38, 355, 3.86, 48, 294, 82.82
NTL, BE, 01-Oct-2018, 1.60, 1.60, 1.65, 1.60, 1.65, 1.65, 1.60, 1001, 0.02, 2, -, -
NTPC, EQ, 01-Oct-2018, 166.85, 167.50, 170.30, 166.15, 168.55, 169.60, 167.95, 4125103, 6927.99, 22660, 2964466, 71.86
NTPC, N4, 01-Oct-2018, 1150.18, 1169.99, 1169.99, 1169.90, 1169.90, 1169.90, 1169.95, 636, 7.44, 5, 340, 53.46
NTPC, N6, 01-Oct-2018, 1295.00, 1305.00, 1305.00, 1290.00, 1295.50, 1295.50, 1294.99, 38, 0.49, 10, 35, 92.11
NTPC, N7, 01-Oct-2018, 12.77, 12.70, 12.77, 12.70, 12.77, 12.74, 12.74, 29403, 3.75, 79, 27078, 92.09
NUCLEUS, EQ, 01-Oct-2018, 365.30, 375.00, 381.90, 361.40, 376.00, 376.30, 371.27, 60708, 225.39, 2611, 34279, 56.47
NUTEK, EQ, 01-Oct-2018, 0.55, 0.60, 0.60, 0.55, 0.60, 0.60, 0.56, 108960, 0.61, 59, 108858, 99.91
OBEROIRLTY, EQ, 01-Oct-2018, 405.60, 401.00, 413.55, 396.10, 403.10, 403.80, 405.01, 1252856, 5074.13, 14124, 1152108, 91.96
OCCL, EQ, 01-Oct-2018, 980.30, 1022.00, 1022.00, 974.00, 998.00, 996.90, 987.62, 3747, 37.01, 361, 2654, 70.83
OCL, EQ, 01-Oct-2018, 1036.25, 1024.00, 1065.00, 993.00, 1005.00, 1016.65, 1012.90, 18385, 186.22, 420, 13178, 71.68
OFSS, EQ, 01-Oct-2018, 3916.45, 3925.00, 4042.35, 3901.00, 4000.00, 4007.35, 4001.73, 75294, 3013.07, 11952, 45082, 59.87
OIL, EQ, 01-Oct-2018, 219.55, 223.80, 223.80, 213.35, 221.95, 221.10, 217.43, 679573, 1477.60, 10235, 188232, 27.70
OILCOUNTUB, EQ, 01-Oct-2018, 14.80, 15.75, 15.75, 13.70, 14.60, 14.10, 14.45, 27426, 3.96, 308, 12595, 45.92
OISL, BE, 01-Oct-2018, 2.20, 2.30, 2.30, 2.10, 2.10, 2.10, 2.14, 9763, 0.21, 16, -, -
OLECTRA, BE, 01-Oct-2018, 203.10, 193.65, 213.25, 193.00, 213.25, 213.25, 199.43, 97711, 194.86, 242, -, -
OMAXAUTO, EQ, 01-Oct-2018, 89.70, 86.05, 93.80, 85.25, 85.25, 85.40, 86.69, 33564, 29.10, 318, 23119, 68.88
OMAXE, EQ, 01-Oct-2018, 217.15, 217.35, 218.55, 215.20, 218.55, 217.20, 216.35, 397957, 860.98, 2769, 65379, 16.43
OMFURN, SM, 01-Oct-2018, 17.50, 16.50, 16.50, 16.50, 16.50, 16.50, 16.50, 6000, 0.99, 1, 6000, 100.00
OMKARCHEM, EQ, 01-Oct-2018, 11.35, 10.95, 11.25, 10.80, 10.80, 10.85, 10.96, 41331, 4.53, 195, 30375, 73.49
OMMETALS, EQ, 01-Oct-2018, 28.95, 29.95, 29.95, 27.05, 28.20, 28.00, 27.91, 45364, 12.66, 313, 26095, 57.52
ONELIFECAP, EQ, 01-Oct-2018, 11.45, 11.80, 11.80, 10.90, 11.35, 11.25, 11.19, 6201, 0.69, 65, 5398, 87.05
ONEPOINT, SM, 01-Oct-2018, 52.65, 50.30, 54.75, 47.65, 53.50, 53.50, 50.48, 34000, 17.16, 17, 20000, 58.82
ONGC, EQ, 01-Oct-2018, 177.20, 179.30, 181.10, 174.65, 179.90, 179.00, 176.92, 4582462, 8107.35, 39453, 1830998, 39.96
ONMOBILE, EQ, 01-Oct-2018, 33.95, 35.10, 35.10, 31.95, 33.75, 33.90, 33.34, 136725, 45.59, 1220, 77326, 56.56
ONWARDTEC, EQ, 01-Oct-2018, 64.30, 63.65, 67.00, 60.15, 66.00, 65.00, 64.52, 68201, 44.00, 910, 44847, 65.76
OPTIEMUS, BE, 01-Oct-2018, 90.70, 95.00, 95.00, 86.20, 86.35, 86.40, 88.79, 10398, 9.23, 36, -, -
OPTOCIRCUI, BE, 01-Oct-2018, 9.45, 9.15, 9.80, 9.05, 9.65, 9.50, 9.36, 309719, 29.00, 603, -, -
ORBTEXP, EQ, 01-Oct-2018, 127.00, 124.05, 132.00, 114.70, 132.00, 128.20, 121.31, 21366, 25.92, 416, 9799, 45.86
ORCHIDPHAR, BZ, 01-Oct-2018, 6.60, 6.35, 6.35, 6.30, 6.30, 6.30, 6.30, 15355, 0.97, 61, -, -
ORICONENT, EQ, 01-Oct-2018, 27.70, 28.05, 28.05, 25.60, 27.30, 27.45, 26.76, 134578, 36.01, 1092, 88344, 65.65
ORIENTABRA, EQ, 01-Oct-2018, 27.00, 27.50, 27.90, 24.60, 26.95, 26.85, 26.25, 41341, 10.85, 344, 25013, 60.50
ORIENTALTL, EQ, 01-Oct-2018, 10.50, 10.50, 10.80, 10.20, 10.20, 10.55, 10.56, 10239, 1.08, 28, 9669, 94.43
ORIENTBANK, EQ, 01-Oct-2018, 61.50, 61.50, 64.90, 58.35, 64.70, 64.40, 61.98, 4242164, 2629.13, 13059, 480244, 11.32
ORIENTBELL, EQ, 01-Oct-2018, 169.35, 173.80, 173.80, 159.20, 170.05, 169.85, 167.50, 18159, 30.42, 364, 14742, 81.18
ORIENTCEM, EQ, 01-Oct-2018, 93.35, 94.50, 94.50, 89.75, 90.30, 90.95, 90.89, 474224, 431.05, 1843, 442469, 93.30
ORIENTELEC, EQ, 01-Oct-2018, 128.90, 129.00, 132.10, 120.05, 123.05, 122.20, 122.54, 743032, 910.55, 4533, 646270, 86.98
ORIENTHOT, EQ, 01-Oct-2018, 37.55, 38.40, 38.40, 33.60, 34.35, 34.20, 34.31, 147810, 50.72, 709, 94687, 64.06
ORIENTLTD, EQ, 01-Oct-2018, 248.75, 250.10, 250.10, 249.00, 249.00, 249.35, 249.54, 1638, 4.09, 22, 1588, 96.95
ORIENTPPR, EQ, 01-Oct-2018, 40.45, 40.55, 41.90, 38.70, 41.50, 41.60, 40.39, 869480, 351.19, 3896, 323640, 37.22
ORIENTREF, EQ, 01-Oct-2018, 232.90, 234.80, 236.00, 221.15, 233.30, 233.50, 228.10, 150139, 342.47, 3637, 99994, 66.60
ORISSAMINE, EQ, 01-Oct-2018, 787.05, 788.05, 788.05, 758.15, 764.00, 772.55, 769.95, 3090, 23.79, 639, 1505, 48.71
ORTEL, BE, 01-Oct-2018, 10.20, 10.70, 10.70, 9.70, 9.70, 9.70, 9.71, 368, 0.04, 11, -, -
ORTINLABSS, EQ, 01-Oct-2018, 16.80, 16.00, 16.75, 15.20, 16.20, 16.50, 16.02, 36449, 5.84, 311, 22899, 62.82
OSWALAGRO, EQ, 01-Oct-2018, 8.25, 9.85, 9.85, 8.20, 8.50, 8.45, 8.61, 12697, 1.09, 166, 7032, 55.38
OSWALSEEDS, SM, 01-Oct-2018, 26.00, 26.00, 26.00, 24.40, 26.00, 25.85, 25.55, 52000, 13.29, 13, 28000, 53.85
PAGEIND, EQ, 01-Oct-2018, 32885.10, 32915.00, 33550.00, 31952.30, 33051.50, 33332.85, 33043.53, 34839, 11512.04, 15204, 18166, 52.14
PAISALO, EQ, 01-Oct-2018, 299.95, 299.05, 320.00, 294.10, 296.00, 296.55, 303.92, 330, 1.00, 34, 199, 60.30
PALASHSECU, BE, 01-Oct-2018, 41.80, 40.90, 40.90, 40.90, 40.90, 40.90, 40.90, 4, 0.00, 1, -, -
PALREDTEC, EQ, 01-Oct-2018, 38.10, 38.10, 39.45, 36.25, 37.50, 37.70, 38.23, 2584, 0.99, 42, 2250, 87.07
PANACEABIO, EQ, 01-Oct-2018, 174.30, 174.30, 178.00, 171.00, 173.40, 173.80, 173.98, 25816, 44.92, 578, 16800, 65.08
PANAMAPET, EQ, 01-Oct-2018, 105.85, 106.00, 113.00, 102.00, 112.00, 111.85, 105.85, 50637, 53.60, 828, 38017, 75.08
PANORAMUNI, BZ, 01-Oct-2018, 2.85, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 304, 0.01, 3, -, -
PANSARI, SM, 01-Oct-2018, 21.70, 20.65, 20.65, 20.65, 20.65, 20.65, 20.65, 18000, 3.72, 3, 12000, 66.67
PAPERPROD, EQ, 01-Oct-2018, 236.95, 240.45, 242.00, 223.60, 223.95, 227.65, 228.26, 84323, 192.48, 1272, 78528, 93.13
PARABDRUGS, BE, 01-Oct-2018, 3.25, 3.35, 3.35, 3.10, 3.10, 3.10, 3.18, 5292, 0.17, 18, -, -
PARACABLES, EQ, 01-Oct-2018, 10.50, 10.15, 10.50, 9.20, 9.45, 9.60, 9.93, 190998, 18.96, 272, 170580, 89.31
PARAGMILK, EQ, 01-Oct-2018, 239.00, 231.25, 249.70, 221.35, 240.15, 244.50, 232.07, 495601, 1150.14, 11546, 192550, 38.85
PARSVNATH, EQ, 01-Oct-2018, 8.85, 8.80, 8.90, 8.25, 8.80, 8.70, 8.60, 71793, 6.17, 331, 61048, 85.03
PATELENG, EQ, 01-Oct-2018, 33.30, 32.05, 36.00, 31.80, 35.50, 34.50, 33.50, 148787, 49.84, 1131, 84733, 56.95
PATINTLOG, EQ, 01-Oct-2018, 36.80, 36.25, 38.75, 35.50, 38.70, 38.25, 36.96, 11917, 4.40, 279, 6148, 51.59
PATSPINLTD, EQ, 01-Oct-2018, 9.95, 9.80, 10.90, 9.20, 10.35, 10.35, 10.05, 10791, 1.08, 45, 6475, 60.00
PBAINFRA, BE, 01-Oct-2018, 6.50, 6.25, 6.50, 6.25, 6.50, 6.45, 6.28, 7301, 0.46, 16, -, -
PCJEWELLER, EQ, 01-Oct-2018, 62.35, 61.85, 61.85, 53.25, 55.20, 55.45, 56.45, 16793583, 9480.17, 84391, 3325901, 19.80
PDMJEPAPER, EQ, 01-Oct-2018, 22.70, 22.95, 23.00, 19.95, 21.70, 21.85, 21.14, 82715, 17.49, 1199, 47053, 56.89
PDPL, EQ, 01-Oct-2018, 8.75, 8.70, 8.70, 7.90, 7.90, 7.95, 8.02, 5006, 0.40, 50, 3775, 75.41
PDSMFL, EQ, 01-Oct-2018, 247.00, 247.00, 247.00, 244.00, 244.00, 244.00, 245.35, 814, 2.00, 46, 814, 100.00
PEARLPOLY, BE, 01-Oct-2018, 12.35, 12.35, 12.45, 11.85, 12.20, 11.95, 12.12, 1184, 0.14, 11, -, -
PEL, D1, 01-Oct-2018, 98000.00, 94000.00, 95000.00, 93000.00, 93000.00, 93000.00, 94114.29, 35, 32.94, 5, 32, 91.43
PEL, EQ, 01-Oct-2018, 2299.35, 2330.00, 2330.00, 2200.15, 2272.00, 2271.80, 2252.88, 708839, 15969.31, 43822, 191294, 26.99
PENIND, EQ, 01-Oct-2018, 39.85, 40.00, 40.00, 36.15, 37.70, 37.65, 37.58, 311646, 117.12, 1679, 195157, 62.62
PENINLAND, EQ, 01-Oct-2018, 11.40, 11.25, 11.45, 10.30, 11.35, 11.20, 10.95, 444691, 48.68, 1402, 237235, 53.35
PENPEBS, EQ, 01-Oct-2018, 55.80, 55.20, 57.00, 53.30, 55.00, 55.75, 53.85, 36053, 19.41, 119, 34146, 94.71
PERSISTENT, EQ, 01-Oct-2018, 788.40, 783.50, 787.95, 752.00, 758.00, 758.20, 762.58, 212997, 1624.27, 20779, 137307, 64.46
PETRONENGG, BE, 01-Oct-2018, 37.65, 37.65, 37.65, 35.80, 35.80, 35.80, 35.82, 1135, 0.41, 25, -, -
PETRONET, EQ, 01-Oct-2018, 224.75, 224.75, 225.35, 218.00, 222.80, 222.15, 222.36, 2381226, 5294.98, 33158, 1178435, 49.49
PFC, EQ, 01-Oct-2018, 76.10, 76.25, 80.35, 74.15, 79.40, 79.50, 77.15, 7188285, 5545.70, 26631, 1350766, 18.79
PFC, N3, 01-Oct-2018, 1071.20, 1110.00, 1110.00, 1110.00, 1110.00, 1110.00, 1110.00, 60, 0.67, 1, 60, 100.00
PFC, N4, 01-Oct-2018, 1047.00, 1048.10, 1048.10, 1047.00, 1047.89, 1047.89, 1047.78, 1200, 12.57, 7, 1200, 100.00
PFC, N5, 01-Oct-2018, 1113.86, 1115.00, 1115.00, 1114.89, 1114.89, 1114.89, 1115.00, 410, 4.57, 2, 410, 100.00
PFC, N6, 01-Oct-2018, 1139.80, 1130.01, 1130.10, 1130.01, 1130.10, 1130.10, 1130.04, 600, 6.78, 2, 400, 66.67
PFC, N8, 01-Oct-2018, 1288.05, 1290.00, 1298.00, 1284.10, 1298.00, 1296.56, 1292.33, 1086, 14.03, 17, 1086, 100.00
PFIZER, EQ, 01-Oct-2018, 2986.50, 2988.00, 2990.00, 2860.00, 2949.80, 2938.15, 2914.12, 26043, 758.93, 4667, 13086, 50.25
PFOCUS, EQ, 01-Oct-2018, 67.85, 66.55, 69.00, 60.20, 62.00, 61.90, 62.74, 109336, 68.60, 909, 65857, 60.23
PFS, EQ, 01-Oct-2018, 14.60, 14.65, 14.65, 13.90, 14.55, 14.50, 14.31, 661266, 94.62, 2487, 379846, 57.44
PGEL, EQ, 01-Oct-2018, 127.15, 123.30, 126.95, 102.60, 109.95, 112.00, 110.76, 199097, 220.53, 2289, 105548, 53.01
PGHH, EQ, 01-Oct-2018, 9719.50, 9550.00, 9792.95, 9463.20, 9635.15, 9612.40, 9583.75, 2682, 257.04, 797, 1759, 65.59
PGIL, EQ, 01-Oct-2018, 143.75, 142.15, 145.00, 131.10, 143.10, 142.45, 138.64, 15591, 21.62, 201, 8640, 55.42
PHILIPCARB, EQ, 01-Oct-2018, 205.00, 205.00, 205.05, 185.05, 187.85, 189.85, 191.05, 1219049, 2328.95, 19402, 547808, 44.94
PHOENIXLTD, EQ, 01-Oct-2018, 548.75, 540.00, 566.00, 521.05, 524.05, 525.00, 533.42, 296030, 1579.08, 3993, 280014, 94.59
PIDILITIND, EQ, 01-Oct-2018, 1045.85, 1040.20, 1050.00, 991.00, 1044.90, 1041.20, 1019.33, 556259, 5670.12, 19655, 203671, 36.61
PIGL, SM, 01-Oct-2018, 19.50, 15.65, 15.65, 15.60, 15.60, 15.60, 15.62, 12000, 1.87, 3, 8000, 66.67
PIIND, EQ, 01-Oct-2018, 711.90, 715.05, 722.15, 690.25, 696.00, 696.80, 698.13, 72472, 505.95, 9435, 48334, 66.69
PILANIINVS, BE, 01-Oct-2018, 2300.10, 2390.00, 2390.00, 2250.00, 2337.70, 2327.25, 2296.04, 209, 4.80, 38, -, -
PILITA, EQ, 01-Oct-2018, 7.30, 7.40, 7.55, 6.80, 7.30, 7.30, 7.22, 59990, 4.33, 61, 39977, 66.64
PINCON, BZ, 01-Oct-2018, 6.30, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 42708, 2.56, 23, -, -
PIONDIST, EQ, 01-Oct-2018, 160.05, 160.00, 160.00, 152.05, 159.85, 157.35, 153.96, 8868, 13.65, 257, 6018, 67.86
PIONEEREMB, EQ, 01-Oct-2018, 30.95, 30.40, 30.60, 28.35, 28.80, 29.25, 29.38, 61174, 17.97, 494, 36956, 60.41
PIRPHYTO, BE, 01-Oct-2018, 32.85, 31.25, 32.50, 31.25, 32.00, 32.45, 31.62, 1246, 0.39, 10, -, -
PITTIENG, EQ, 01-Oct-2018, 64.60, 69.80, 69.80, 63.60, 65.20, 65.75, 64.93, 34816, 22.60, 220, 28112, 80.74
PKTEA, BE, 01-Oct-2018, 188.70, 197.50, 197.50, 179.30, 190.00, 183.15, 182.11, 874, 1.59, 68, -, -
PLASTIBLEN, EQ, 01-Oct-2018, 217.95, 217.00, 222.00, 212.00, 212.00, 214.35, 215.00, 5055, 10.87, 224, 4097, 81.05
PNB, EQ, 01-Oct-2018, 59.70, 60.00, 63.55, 58.55, 63.30, 63.20, 61.29, 39640035, 24294.08, 96377, 6114470, 15.42
PNBGILTS, EQ, 01-Oct-2018, 26.45, 26.45, 26.50, 24.55, 26.45, 26.30, 25.84, 162434, 41.97, 1025, 78946, 48.60
PNBHOUSING, EQ, 01-Oct-2018, 886.60, 885.80, 999.00, 851.20, 926.75, 947.85, 921.41, 726454, 6693.63, 48837, 273104, 37.59
PNC, EQ, 01-Oct-2018, 13.50, 14.50, 14.50, 13.50, 14.15, 14.15, 14.14, 503, 0.07, 10, 352, 69.98
PNCINFRA, EQ, 01-Oct-2018, 137.05, 137.00, 144.00, 122.45, 141.00, 138.20, 129.04, 511230, 659.68, 6670, 376913, 73.73
PODDARHOUS, EQ, 01-Oct-2018, 660.00, 660.00, 675.00, 620.00, 675.00, 675.00, 659.24, 26024, 171.56, 41, 25984, 99.85
PODDARMENT, EQ, 01-Oct-2018, 221.15, 216.60, 227.75, 216.60, 220.00, 220.50, 222.01, 2549, 5.66, 73, 1904, 74.70
POKARNA, EQ, 01-Oct-2018, 134.30, 135.00, 139.95, 130.10, 134.80, 134.95, 134.42, 37415, 50.29, 895, 25586, 68.38
POLYMED, EQ, 01-Oct-2018, 213.80, 238.00, 238.00, 214.00, 215.50, 215.90, 220.37, 4805, 10.59, 166, 2789, 58.04
POLYPLEX, EQ, 01-Oct-2018, 537.00, 535.00, 542.40, 517.05, 530.20, 530.50, 529.96, 80947, 428.99, 1919, 51457, 63.57
PONNIERODE, EQ, 01-Oct-2018, 110.55, 112.00, 112.00, 102.30, 110.00, 111.30, 108.05, 3557, 3.84, 104, 2358, 66.29
POWERFUL, SM, 01-Oct-2018, 29.80, 25.55, 27.55, 25.55, 27.55, 27.50, 26.58, 8000, 2.13, 4, 4000, 50.00
POWERGRID, EQ, 01-Oct-2018, 188.40, 188.30, 193.90, 185.90, 192.00, 192.40, 189.84, 2635166, 5002.61, 34086, 1068117, 40.53
POWERMECH, EQ, 01-Oct-2018, 905.45, 905.00, 905.00, 843.80, 859.15, 862.85, 862.32, 10459, 90.19, 651, 7234, 69.17
PPAP, EQ, 01-Oct-2018, 393.35, 395.75, 395.75, 362.00, 370.50, 373.55, 377.35, 20306, 76.63, 1194, 13227, 65.14
PRABHAT, EQ, 01-Oct-2018, 121.05, 122.85, 132.90, 122.30, 125.65, 124.80, 123.40, 192085, 237.04, 2018, 170184, 88.60
PRADIP, BE, 01-Oct-2018, 2.70, 2.60, 2.80, 2.60, 2.80, 2.70, 2.74, 26728, 0.73, 57, -, -
PRAENG, BE, 01-Oct-2018, 8.60, 8.30, 8.85, 8.20, 8.60, 8.50, 8.45, 59033, 4.99, 124, -, -
PRAJIND, EQ, 01-Oct-2018, 87.60, 87.55, 90.50, 82.30, 88.40, 88.55, 86.40, 1230153, 1062.88, 9578, 338597, 27.52
PRAKASH, EQ, 01-Oct-2018, 114.15, 113.00, 114.85, 102.45, 113.00, 112.40, 107.72, 1459957, 1572.68, 14584, 560355, 38.38
PRAKASHCON, EQ, 01-Oct-2018, 4.75, 4.65, 4.80, 4.60, 4.75, 4.75, 4.70, 130327, 6.13, 165, 83593, 64.14
PRAKASHSTL, BE, 01-Oct-2018, 0.60, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 55822, 0.36, 26, -, -
PRATIBHA, BZ, 01-Oct-2018, 2.25, 2.35, 2.35, 2.15, 2.25, 2.25, 2.28, 44559, 1.01, 47, -, -
PRAXIS, EQ, 01-Oct-2018, 189.35, 181.05, 188.80, 179.90, 188.80, 186.50, 180.62, 41980, 75.82, 450, 32976, 78.55
PRECAM, EQ, 01-Oct-2018, 55.60, 56.15, 57.85, 54.00, 57.60, 57.25, 56.06, 79794, 44.73, 228, 70679, 88.58
PRECOT, BE, 01-Oct-2018, 62.95, 62.05, 62.05, 60.05, 60.05, 60.05, 60.61, 1894, 1.15, 10, -, -
PRECWIRE, EQ, 01-Oct-2018, 196.00, 197.00, 204.90, 182.35, 204.15, 201.45, 192.38, 26301, 50.60, 1099, 16554, 62.94
PREMEXPLN, EQ, 01-Oct-2018, 167.80, 167.00, 179.50, 159.00, 178.50, 175.80, 169.18, 9537, 16.13, 225, 8228, 86.27
PREMIER, EQ, 01-Oct-2018, 11.30, 12.00, 12.00, 10.20, 10.75, 10.95, 10.96, 15783, 1.73, 171, 12404, 78.59
PREMIERPOL, EQ, 01-Oct-2018, 25.65, 25.65, 25.65, 22.45, 23.00, 23.45, 23.80, 2335, 0.56, 42, 1949, 83.47
PRESSMN, EQ, 01-Oct-2018, 35.75, 36.55, 36.55, 33.30, 34.00, 34.10, 34.25, 23940, 8.20, 155, 19951, 83.34
PRESTIGE, EQ, 01-Oct-2018, 209.85, 210.50, 221.80, 201.90, 214.55, 215.30, 206.23, 157091, 323.96, 2534, 116345, 74.06
PRICOLLTD, EQ, 01-Oct-2018, 48.90, 48.50, 49.75, 45.40, 49.00, 48.50, 46.89, 158318, 74.24, 1770, 104317, 65.89
PRIMESECU, EQ, 01-Oct-2018, 37.00, 37.00, 37.00, 34.40, 35.20, 35.70, 35.38, 26190, 9.26, 192, 18026, 68.83
PRITI, SM, 01-Oct-2018, 99.50, 97.50, 97.50, 95.50, 95.50, 95.50, 96.50, 8000, 7.72, 5, 8000, 100.00
PROSEED, BE, 01-Oct-2018, 0.50, 0.55, 0.55, 0.45, 0.45, 0.45, 0.55, 9372, 0.05, 12, -, -
PROVOGE, EQ, 01-Oct-2018, 2.95, 3.10, 3.10, 2.75, 2.90, 2.90, 2.90, 79487, 2.30, 135, 54321, 68.34
PROZONINTU, EQ, 01-Oct-2018, 29.20, 29.20, 30.85, 26.00, 30.00, 29.75, 28.24, 226781, 64.03, 1338, 100013, 44.10
PRSMJOHNSN, EQ, 01-Oct-2018, 87.60, 91.70, 91.70, 83.35, 88.80, 89.00, 85.87, 720100, 618.33, 6548, 483035, 67.08
PSB, EQ, 01-Oct-2018, 25.90, 26.00, 26.15, 25.00, 26.00, 25.90, 25.45, 60330, 15.35, 487, 37829, 62.70
PSL, EQ, 01-Oct-2018, 1.35, 1.30, 1.35, 1.30, 1.30, 1.30, 1.31, 31572, 0.41, 46, 27446, 86.93
PSPPROJECT, EQ, 01-Oct-2018, 411.30, 411.10, 445.00, 375.00, 437.00, 431.85, 398.93, 51636, 205.99, 2083, 25324, 49.04
PSUBNKBEES, EQ, 01-Oct-2018, 299.80, 295.00, 312.00, 295.00, 312.00, 309.77, 302.57, 1193, 3.61, 55, 762, 63.87
PTC, EQ, 01-Oct-2018, 66.70, 67.00, 71.65, 66.10, 71.25, 71.30, 68.96, 2545302, 1755.33, 20722, 875766, 34.41
PTL, EQ, 01-Oct-2018, 42.20, 42.50, 43.85, 39.75, 41.30, 40.80, 40.81, 25401, 10.37, 270, 15662, 61.66
PULZ, SM, 01-Oct-2018, 30.50, 29.00, 29.00, 27.00, 28.00, 28.00, 28.00, 8000, 2.24, 4, 4000, 50.00
PUNJABCHEM, EQ, 01-Oct-2018, 596.90, 608.95, 618.35, 565.10, 615.00, 604.90, 581.66, 14409, 83.81, 740, 10956, 76.04
